date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_AROONOSC,exit0_AROONOSC
2022-12-12,142.829345703125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-85.71428571428572],[None],[-85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-85.71428571428572,-85.71428571428572
2022-12-13,143.79808044433594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571428],[None],[-64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571428,-64.28571428571428
2022-12-14,141.5640106201172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2022-12-15,134.93118286132812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2022-12-16,132.9640350341797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285714],[None],[-57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285714,-57.14285714285714
2022-12-19,130.8486328125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571428],[None],[-64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571428,-64.28571428571428
2022-12-20,130.7794189453125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-12-21,133.89321899414062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
2022-12-22,130.71023559570312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
2022-12-23,130.344482421875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142858],[None],[-78.57142857142858],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142858,-78.57142857142858
2022-12-27,128.53553771972656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-100.0],[None],[-100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-100.0,-100.0
2022-12-28,124.59138488769531,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571428],[None],[-64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571428,-64.28571428571428
2022-12-29,128.120361328125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-12-30,128.43666076660156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2023-01-03,123.63253021240234,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2023-01-04,124.90770721435547,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-92.85714285714286],[None],[-92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-92.85714285714286,-92.85714285714286
2023-01-05,123.58309173583984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-92.85714285714286],[None],[-92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-92.85714285714286,-92.85714285714286
2023-01-06,128.13023376464844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-85.71428571428572],[None],[-85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-85.71428571428572,-85.71428571428572
2023-01-09,128.65414428710938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
2023-01-10,129.2274627685547,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2023-01-11,131.95574951171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.00000000000001],[None],[-50.00000000000001],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.00000000000001,-50.00000000000001
2023-01-12,131.8766632080078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2023-01-13,133.21112060546875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2023-01-17,134.37759399414062,0,[True],[False],BUY. Shares: 57,Entry conditions met: True,{},"{'order_size': 57, 'order_price': None, 'order_valid': None, 'order_status': 1}",[57.14285714285714],[None],[57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.14285714285714,57.14285714285714
2023-01-18,133.65599060058594,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[64.28571428571428],[None],[64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571428,64.28571428571428
2023-01-19,133.71533203125,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2023-01-20,136.28538513183594,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2023-01-23,139.48818969726562,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2023-01-24,140.89186096191406,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2023-01-25,140.22955322265625,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2023-01-26,142.305419921875,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142858],[None],[78.57142857142858],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142858,78.57142857142858
2023-01-27,144.25277709960938,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2023-01-30,141.35646057128906,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2023-01-31,142.6316375732422,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2023-02-01,143.75852966308594,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2023-02-02,149.08657836914062,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2023-02-03,152.7242889404297,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2023-02-06,149.98611450195312,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2023-02-07,152.87257385253906,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2023-02-08,150.17393493652344,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142858],[None],[78.57142857142858],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142858,78.57142857142858
2023-02-09,149.13597106933594,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2023-02-10,149.50230407714844,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2023-02-13,152.31394958496094,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[64.28571428571429],[None],[64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571429,64.28571428571429
2023-02-14,151.67044067382812,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.0],[None],[50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.0,50.0
2023-02-15,153.7791748046875,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.0],[None],[50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.0,50.0
2023-02-16,152.1753387451172,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714288],[None],[14.285714285714288],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714288,14.285714285714288
2023-02-17,151.0269317626953,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714285],[None],[14.285714285714285],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714285,14.285714285714285
2023-02-21,146.99757385253906,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714286],[None],[14.285714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714286,14.285714285714286
2023-02-22,147.42327880859375,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714288],[None],[14.285714285714288],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714288,14.285714285714288
2023-02-23,147.90838623046875,57,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714286],[None],[14.285714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714286,14.285714285714286
2023-02-24,145.24525451660156,57,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -57, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-85.71428571428572],[None],[-85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-85.71428571428572,-85.71428571428572
2023-02-27,146.4431610107422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-100.0],[None],[-100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-100.0,-100.0
2023-02-28,145.93826293945312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2023-03-01,143.8592071533203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.71428571428572],[None],[-35.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.71428571428572,-35.71428571428572
2023-03-02,144.45323181152344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285714],[None],[-57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285714,-57.14285714285714
2023-03-03,149.52212524414062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571428],[None],[-64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571428,-64.28571428571428
2023-03-06,152.29415893554688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2023-03-07,150.08644104003906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2023-03-08,151.34373474121094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571428],[None],[-64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571428,-64.28571428571428
2023-03-09,149.0865020751953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2023-03-10,147.0173797607422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2023-03-13,148.96771240234375,0,[True],[False],BUY. Shares: 56,Entry conditions met: True,{},"{'order_size': 56, 'order_price': None, 'order_valid': None, 'order_status': 1}",[14.285714285714285],[None],[14.285714285714285],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714285,14.285714285714285
2023-03-14,151.06655883789062,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714292],[None],[14.285714285714292],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714292,14.285714285714292
2023-03-15,151.46255493164062,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714285],[None],[14.285714285714285],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714285,14.285714285714285
2023-03-16,154.2939910888672,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714285],[None],[14.285714285714285],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714285,14.285714285714285
2023-03-17,153.45248413085938,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2023-03-20,155.82847595214844,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2023-03-21,157.6897430419922,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428571],[None],[85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428571,85.71428571428571
2023-03-22,156.25424194335938,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2023-03-23,157.34323120117188,56,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
